,guest,hotel,discount,price,earning
3849,guest_2461,hotel_313,0.02,183,179.34
3850,guest_1946,hotel_323,0.19,140,113.4
3851,guest_841,hotel_89,0.03,200,194.0
3852,guest_3369,hotel_284,0.17,231,191.73
3853,guest_1204,hotel_373,0.14,261,224.46
3854,guest_2481,hotel_162,0.02,258,252.84
3855,guest_480,hotel_234,0.11,211,187.79
3856,guest_3200,hotel_90,0.02,85,83.3
3857,guest_3950,hotel_177,0.14,79,67.94
3858,guest_351,hotel_57,0.17,134,111.22
3859,guest_3373,hotel_206,0.05,187,177.65
3860,guest_1551,hotel_135,0.14,66,56.76
3861,guest_923,hotel_3,0.11,141,125.49
3862,guest_3195,hotel_224,0.03,76,73.72
3863,guest_3184,hotel_126,0.12,192,168.96
3864,guest_681,hotel_172,0.07,132,122.75999999999999
3865,guest_3871,hotel_93,0.18,285,233.70000000000002
3866,guest_1050,hotel_277,0.07,281,261.33
3867,guest_298,hotel_7,0.15,69,58.65
3868,guest_3427,hotel_105,0.06,132,124.08
3869,guest_181,hotel_101,0.03,158,153.26
3870,guest_1261,hotel_309,0.09,122,111.02000000000001
3871,guest_1832,hotel_368,0.05,249,236.54999999999998
3872,guest_3746,hotel_169,0.03,283,274.51
3873,guest_3091,hotel_313,0.06,183,172.01999999999998
3874,guest_2463,hotel_296,0.13,91,79.17
3875,guest_743,hotel_162,0.1,258,232.20000000000002
3876,guest_9,hotel_306,0.12,203,178.64000000000001
3877,guest_3337,hotel_64,0.05,202,191.89999999999998
3878,guest_2820,hotel_76,0.04,134,128.64
3879,guest_939,hotel_133,0.14,189,162.54
3880,guest_3769,hotel_388,0.11,286,254.54
3881,guest_1970,hotel_127,0.13,279,242.73
3882,guest_2938,hotel_114,0.01,178,176.22
3883,guest_2531,hotel_351,0.06,126,118.44
3884,guest_3687,hotel_97,0.11,288,256.32
3885,guest_3203,hotel_209,0.11,233,207.37
3886,guest_3770,hotel_35,0.06,135,126.89999999999999
3887,guest_3095,hotel_264,0.1,153,137.70000000000002
3888,guest_1503,hotel_98,0.17,201,166.82999999999998
3889,guest_1796,hotel_236,0.0,145,145.0
3890,guest_3296,hotel_354,0.11,52,46.28
3891,guest_1905,hotel_182,0.02,176,172.48
3892,guest_2681,hotel_21,0.05,212,201.39999999999998
3893,guest_1274,hotel_362,0.16,205,172.2
3894,guest_232,hotel_374,0.01,176,174.24
3895,guest_969,hotel_399,0.18,284,232.88000000000002
3896,guest_889,hotel_76,0.09,134,121.94
3897,guest_3954,hotel_165,0.07,102,94.86
3898,guest_178,hotel_32,0.18,172,141.04000000000002
3899,guest_637,hotel_110,0.07,140,130.2
3900,guest_3214,hotel_107,0.14,281,241.66
3901,guest_3335,hotel_258,0.17,209,173.47
3902,guest_3000,hotel_157,0.13,65,56.55
3903,guest_3480,hotel_209,0.08,233,214.36
3904,guest_3792,hotel_96,0.07,208,193.44
3905,guest_239,hotel_208,0.17,81,67.22999999999999
3906,guest_87,hotel_203,0.0,120,120.0
3907,guest_501,hotel_345,0.16,136,114.24
3908,guest_1225,hotel_254,0.12,231,203.28
3909,guest_2339,hotel_111,0.0,253,253.0
3910,guest_2791,hotel_240,0.08,214,196.88
3911,guest_110,hotel_146,0.01,226,223.74
3912,guest_1887,hotel_219,0.08,79,72.68
3913,guest_2678,hotel_263,0.0,260,260.0
3914,guest_1448,hotel_276,0.01,245,242.55
3915,guest_1038,hotel_168,0.07,298,277.14
3916,guest_265,hotel_146,0.03,226,219.22
3917,guest_3888,hotel_345,0.08,136,125.12
3918,guest_1119,hotel_191,0.06,250,235.0
3919,guest_945,hotel_181,0.09,108,98.28
3920,guest_171,hotel_11,0.19,226,183.06
3921,guest_3700,hotel_328,0.01,195,193.05
3922,guest_2641,hotel_80,0.18,239,195.98000000000002
3923,guest_2262,hotel_236,0.16,145,121.8
3924,guest_1367,hotel_103,0.08,241,221.72
3925,guest_1069,hotel_182,0.08,176,161.92000000000002
3926,guest_1393,hotel_35,0.17,135,112.05
3927,guest_963,hotel_313,0.04,183,175.68
3928,guest_1490,hotel_377,0.1,167,150.3
3929,guest_2696,hotel_147,0.07,251,233.42999999999998
3930,guest_3196,hotel_252,0.04,64,61.44
3931,guest_3763,hotel_367,0.04,271,260.15999999999997
3932,guest_1993,hotel_236,0.01,145,143.55
3933,guest_37,hotel_244,0.01,143,141.57
3934,guest_577,hotel_366,0.01,120,118.8
3935,guest_162,hotel_104,0.1,73,65.7
3936,guest_2024,hotel_302,0.0,293,293.0
3937,guest_144,hotel_167,0.0,55,55.0
3938,guest_2546,hotel_315,0.03,221,214.37
3939,guest_3102,hotel_222,0.17,231,191.73
3940,guest_464,hotel_317,0.15,127,107.95
3941,guest_3280,hotel_112,0.0,82,82.0
3942,guest_3907,hotel_276,0.02,245,240.1
3943,guest_633,hotel_84,0.03,225,218.25
3944,guest_849,hotel_346,0.18,175,143.5
3945,guest_704,hotel_260,0.12,197,173.36
3946,guest_3174,hotel_19,0.03,113,109.61
3947,guest_3344,hotel_24,0.15,53,45.05
3948,guest_154,hotel_241,0.11,82,72.98
3949,guest_354,hotel_137,0.15,92,78.2
3950,guest_1549,hotel_126,0.03,192,186.24
3951,guest_1417,hotel_109,0.05,67,63.65
3952,guest_1862,hotel_369,0.15,133,113.05
3953,guest_1593,hotel_1,0.1,273,245.70000000000002
3954,guest_776,hotel_264,0.1,153,137.70000000000002
3955,guest_3312,hotel_387,0.16,85,71.39999999999999
3956,guest_2100,hotel_305,0.09,74,67.34
3957,guest_2838,hotel_292,0.1,125,112.5
3958,guest_244,hotel_156,0.06,228,214.32
3959,guest_1679,hotel_130,0.01,146,144.54
3960,guest_878,hotel_17,0.01,121,119.78999999999999
3961,guest_2985,hotel_378,0.11,194,172.66
3962,guest_2228,hotel_222,0.04,231,221.76
3963,guest_1102,hotel_381,0.1,276,248.4
3964,guest_2502,hotel_126,0.18,192,157.44
3965,guest_2603,hotel_139,0.1,289,260.1
3966,guest_2912,hotel_355,0.16,246,206.64
3967,guest_3765,hotel_170,0.07,93,86.49
3968,guest_3859,hotel_283,0.1,71,63.9
3969,guest_207,hotel_259,0.19,219,177.39000000000001
3970,guest_2227,hotel_146,0.07,226,210.17999999999998
3971,guest_1201,hotel_144,0.04,59,56.64
3972,guest_2911,hotel_363,0.19,207,167.67000000000002
3973,guest_286,hotel_142,0.19,145,117.45
3974,guest_1604,hotel_117,0.09,282,256.62
3975,guest_3720,hotel_199,0.08,240,220.8
3976,guest_2061,hotel_206,0.18,187,153.34
3977,guest_2555,hotel_282,0.15,241,204.85
3978,guest_2085,hotel_263,0.04,260,249.6
3979,guest_3294,hotel_44,0.12,243,213.84
3980,guest_3454,hotel_152,0.0,162,162.0
3981,guest_2800,hotel_76,0.12,134,117.92
3982,guest_1258,hotel_180,0.09,224,203.84
3983,guest_2281,hotel_306,0.07,203,188.79
3984,guest_1703,hotel_282,0.12,241,212.08
3985,guest_2932,hotel_136,0.09,162,147.42000000000002
3986,guest_483,hotel_121,0.04,56,53.76
3987,guest_20,hotel_165,0.01,102,100.98
3988,guest_1186,hotel_335,0.11,170,151.3
3989,guest_3065,hotel_75,0.18,213,174.66000000000003
3990,guest_1671,hotel_316,0.13,187,162.69
3991,guest_653,hotel_116,0.19,129,104.49000000000001
3992,guest_78,hotel_55,0.03,241,233.76999999999998
3993,guest_3033,hotel_203,0.18,120,98.4
3994,guest_3867,hotel_114,0.1,178,160.20000000000002
3995,guest_563,hotel_346,0.15,175,148.75
3996,guest_149,hotel_250,0.08,298,274.16
3997,guest_1210,hotel_186,0.03,181,175.57
3998,guest_1149,hotel_105,0.11,132,117.48
3999,guest_673,hotel_29,0.03,145,140.65
